date,t15,rh15,wind15,rain24,tmax,kbdi,df,ffdi
1941-01-01,36.4,15.0,8.5,0.0,36.4,138.122,10.0,30.8
1941-01-02,35.9,14.0,22.2,0.0,36.5,139.464,10.0,43.194
1941-01-03,35.6,14.0,14.4,0.0,36.0,140.717,10.0,35.625
1941-01-04,36.4,12.0,13.0,0.0,36.5,142.006,10.0,37.952
1941-01-05,38.5,10.0,21.3,0.0,39.4,143.661,10.0,53.012
1941-01-06,34.8,20.0,25.0,0.0,36.2,144.854,10.0,36.127
1941-01-07,34.7,21.0,24.0,0.0,35.3,145.928,10.0,33.98
1941-01-08,35.1,23.0,12.1,0.0,35.7,147.022,10.0,24.333
1941-01-09,29.6,34.0,14.2,0.0,31.0,147.703,10.0,14.52
1941-01-10,35.7,23.0,18.6,0.0,35.8,148.773,10.0,28.91
1941-01-11,35.1,27.0,20.3,0.0,35.8,149.823,10.0,25.68
1941-01-12,30.4,40.0,25.7,0.0,30.5,150.438,10.0,15.874
1941-01-13,30.4,25.0,25.4,0.0,30.7,151.059,10.0,26.448
1941-01-14,27.1,28.0,23.0,0.0,28.8,151.564,10.0,20.166
1941-01-15,30.9,13.0,11.0,0.0,30.9,152.183,10.0,29.053
1941-01-16,35.1,12.0,9.7,0.0,35.1,153.104,10.0,33.621
1941-01-17,35.2,12.0,9.4,0.0,35.9,154.08,10.0,33.499
1941-01-18,35.1,14.0,22.0,0.0,35.8,155.028,10.0,41.845
1941-01-19,38.7,10.0,20.5,0.0,38.8,156.26,10.0,52.382
1941-01-20,40.2,9.0,21.0,0.0,40.2,157.628,10.0,57.712
1941-01-21,40.7,7.0,19.0,0.0,40.9,159.044,10.0,60.013
1941-01-22,32.0,26.0,23.9,0.0,32.5,159.664,10.0,26.041
1941-01-23,28.7,31.0,32.6,0.0,32.3,160.263,10.0,24.027
1941-01-24,27.2,34.0,15.5,0.0,29.4,160.706,10.0,13.803
1941-01-25,33.6,17.0,6.2,0.0,33.6,161.37,10.0,24.781
1941-01-26,38.0,16.0,7.4,0.0,38.1,162.372,10.0,30.611
1941-01-27,32.0,32.0,19.0,0.0,34.2,163.048,10.0,18.878
1941-01-28,33.2,26.0,21.9,0.0,33.7,163.682,10.0,25.879
1941-01-29,33.2,26.0,19.5,0.0,33.2,164.276,10.0,24.465
1941-01-30,34.2,23.0,23.7,0.0,34.7,164.952,10.0,30.964
1941-01-31,32.0,19.0,20.6,0.0,32.4,165.484,10.0,30.69
1941-02-01,30.9,17.0,16.7,0.0,31.2,165.95,10.0,28.919
1941-02-02,31.4,15.0,10.2,0.0,32.3,166.463,10.0,27.067
1941-02-03,35.4,13.0,13.5,0.0,35.7,167.165,10.0,35.863
1941-02-04,40.7,12.0,22.9,0.0,40.7,168.264,10.0,55.33
1941-02-05,36.9,18.0,18.0,0.0,38.1,169.101,10.0,35.277
1941-02-06,35.3,21.0,23.5,0.0,36.6,169.811,10.0,34.272
1941-02-07,31.2,32.0,24.5,0.0,32.5,170.28,10.0,20.898
1941-02-08,30.8,19.0,15.6,0.0,30.8,170.671,10.0,26.216
1941-02-09,34.7,22.0,17.3,0.0,34.9,171.247,10.0,28.064
1941-02-10,37.6,18.0,17.9,0.0,37.6,171.978,10.0,36.037
1941-02-11,27.9,43.0,16.1,0.0,31.8,172.387,10.0,10.507
1941-02-12,32.4,24.0,24.9,0.0,33.2,172.85,10.0,28.95
1941-02-13,35.6,23.0,20.6,0.0,36.0,173.447,10.0,30.193
1941-02-14,29.3,44.0,17.2,0.1,29.8,173.766,10.0,10.92
1941-02-15,39.1,19.0,14.3,0.0,39.1,174.541,10.0,33.666
1941-02-16,40.4,18.0,14.7,0.0,40.4,175.391,10.0,36.756
1941-02-17,39.9,18.0,11.9,0.0,40.1,176.194,10.0,33.848
1941-02-18,38.6,20.0,11.2,0.0,38.7,176.878,10.0,29.742
1941-02-19,36.7,22.0,11.7,0.0,37.5,177.475,10.0,26.339
1941-02-20,33.0,29.0,21.1,0.0,33.4,177.869,10.0,22.747
1941-02-21,33.4,22.0,17.8,0.0,33.4,178.257,10.0,27.173
1941-02-22,36.8,23.0,13.6,0.0,36.8,178.786,10.0,26.692
1941-02-23,36.1,27.0,10.4,0.0,36.2,179.275,10.0,21.07
1941-02-24,33.9,28.0,13.3,0.1,33.9,179.66,10.0,20.223
1941-02-25,32.6,32.0,9.2,0.4,34.1,180.046,10.0,15.317
1941-02-26,28.1,45.0,17.4,0.0,28.7,180.269,10.0,10.178
1941-02-27,36.2,22.0,20.1,0.0,36.2,180.728,10.0,31.522
1941-02-28,31.0,38.0,13.9,0.0,31.2,181.006,10.0,13.169
1941-03-01,36.8,20.0,20.6,0.0,36.8,181.476,10.0,34.872
1941-03-02,31.6,37.0,17.9,0.0,31.9,181.764,10.0,15.275
1941-03-03,35.1,25.0,6.2,0.0,35.1,182.151,10.0,19.782
1941-03-04,36.9,19.0,10.9,0.0,36.9,182.602,10.0,28.864
1941-03-05,33.8,29.0,8.6,1.0,34.7,182.959,10.0,17.444
1941-03-06,30.8,29.0,19.1,1.2,32.3,183.238,10.0,20.151
1941-03-07,33.8,23.0,16.5,0.0,34.3,183.572,10.0,25.812
1941-03-08,40.4,10.0,6.7,0.0,40.6,184.165,10.0,40.169
1941-03-09,30.4,37.0,21.7,0.0,37.0,184.577,10.0,16.032
1941-03-10,23.2,46.0,25.0,0.1,26.1,184.713,10.0,9.954
1941-03-11,27.4,27.0,21.2,0.0,27.4,184.868,10.0,20.216
1941-03-12,31.4,13.0,11.5,0.0,32.7,185.13,10.0,29.896
1941-03-13,25.1,39.0,21.5,0.9,27.1,185.277,10.0,12.451
1941-03-14,26.3,20.0,17.9,0.0,26.4,185.413,10.0,22.956
1941-03-15,27.2,39.0,21.0,0.0,27.9,185.57,10.0,13.211
1941-03-16,30.1,25.0,17.3,0.0,30.2,185.767,10.0,21.661
1941-03-17,30.3,29.0,13.8,0.0,30.3,185.964,10.0,17.503
1941-03-18,30.4,28.0,19.3,0.0,30.5,186.162,10.0,20.675
1941-03-19,33.1,21.0,9.7,0.0,33.2,186.418,10.0,23.036
1941-03-20,34.3,20.0,9.4,0.0,34.3,186.699,10.0,24.658
1941-03-21,31.2,22.0,15.5,0.0,31.7,186.913,10.0,23.904
1941-03-22,32.3,19.0,18.6,0.0,32.3,187.137,10.0,29.585
1941-03-23,26.5,43.0,26.0,0.0,27.3,187.271,10.0,12.634
1941-03-24,25.4,38.0,17.9,0.0,25.5,187.38,10.0,11.967
1941-03-25,25.2,41.0,19.1,0.0,26.1,187.496,10.0,11.023
1941-03-26,32.2,17.0,8.2,0.0,32.3,187.712,10.0,24.768
1941-03-27,31.9,22.0,16.8,0.0,32.4,187.927,10.0,25.233
1941-03-28,35.1,16.0,15.9,0.0,35.1,188.203,10.0,33.86
1941-03-29,27.2,39.0,16.6,0.0,28.2,188.34,10.0,11.919
1941-03-30,27.2,40.0,24.5,0.5,28.0,188.472,10.0,13.852
1941-03-31,24.9,36.0,22.8,0.6,24.9,188.567,10.0,14.139
1941-04-01,22.9,44.0,12.7,0.6,22.9,188.642,10.0,7.917
1941-04-02,27.8,30.0,6.3,0.0,27.9,188.77,10.0,13.038
1941-04-03,30.2,32.0,21.3,0.0,30.2,188.932,10.0,18.746
1941-04-04,32.5,26.0,9.8,0.0,32.5,189.132,10.0,19.041
1941-04-05,22.6,48.0,21.8,0.8,23.4,189.208,10.0,8.447
1941-04-06,22.4,48.0,17.3,0.5,23.6,189.286,10.0,7.551
1941-04-07,25.0,48.0,18.1,0.0,26.6,189.393,10.0,8.401
1941-04-08,24.1,38.0,18.0,0.4,24.1,189.474,10.0,11.48
1941-04-09,23.4,54.0,8.6,0.6,23.4,189.549,10.0,5.181
1941-04-10,24.9,49.0,12.0,0.1,25.1,189.638,10.0,7.013
1941-04-11,24.0,48.0,10.5,2.2,24.6,189.723,10.0,6.798
1941-04-12,24.5,41.0,4.5,4.9,24.5,186.705,5.772,4.447
1941-04-13,25.4,39.0,12.4,0.6,25.5,186.818,9.785,9.95
1941-04-14,23.5,49.0,17.5,0.2,23.6,186.909,10.0,7.607
1941-04-15,21.3,64.0,12.7,1.4,22.0,186.984,10.0,3.762
1941-04-16,23.4,50.0,3.6,0.4,23.4,187.072,10.0,5.291
1941-04-17,24.6,38.0,21.6,0.0,24.8,187.174,10.0,12.701
1941-04-18,21.0,54.0,9.7,0.7,21.5,187.243,10.0,4.902
1941-04-19,24.2,30.0,7.5,0.0,24.2,187.338,10.0,11.873
1941-04-20,25.1,36.0,6.3,0.0,25.1,187.442,10.0,9.676
1941-04-21,20.9,57.0,19.3,3.4,22.3,187.518,9.405,5.191
1941-04-22,18.3,53.0,30.1,0.8,18.8,187.566,10.0,7.465
1941-04-23,23.1,32.0,11.6,0.0,23.1,187.648,10.0,11.752
1941-04-24,21.8,54.0,3.3,0.0,22.5,187.724,10.0,4.336
1941-04-25,25.0,32.0,9.7,0.0,25.5,187.83,10.0,11.986
1941-04-26,26.4,32.0,11.5,0.0,26.6,187.948,10.0,13.108
1941-04-27,28.3,34.0,16.8,0.0,29.5,188.107,10.0,14.768
1941-04-28,19.5,89.0,14.8,3.1,22.5,188.181,9.93,1.559
1941-04-29,20.4,48.0,16.4,0.0,20.6,188.239,10.0,6.911
1941-04-30,21.6,36.0,13.4,0.0,22.3,188.311,10.0,10.15
1941-05-01,21.4,66.0,17.7,0.7,21.8,188.378,10.0,3.96
1941-05-02,19.9,79.0,6.4,5.0,19.9,187.813,7.412,1.373
1941-05-03,18.8,90.0,8.4,31.0,18.8,162.02,1.319,0.173
1941-05-04,20.9,69.0,18.1,12.3,20.9,154.995,0.973,0.356
1941-05-05,18.4,83.0,18.5,3.0,18.8,155.144,0.92,0.192
1941-05-06,17.7,49.0,10.7,0.0,17.9,155.274,2.325,1.263
1941-05-07,17.2,52.0,18.8,0.0,17.5,155.398,3.753,2.172
1941-05-08,18.9,46.0,20.1,0.0,18.9,155.547,5.055,3.914
1941-05-09,17.8,68.0,14.2,2.3,18.0,155.678,10.0,3.015
1941-05-10,21.0,45.0,13.5,0.0,21.0,155.872,10.0,7.308
1941-05-11,21.7,38.0,12.5,0.0,21.8,156.085,10.0,9.307
1941-05-12,23.1,38.0,14.0,0.0,23.1,156.332,10.0,10.106
1941-05-13,23.6,39.0,20.0,0.0,23.6,156.592,10.0,11.427
1941-05-14,23.3,40.0,16.4,0.0,23.4,156.845,10.0,10.045
1941-05-15,20.1,48.0,19.7,0.0,20.3,157.019,10.0,7.39
1941-05-16,19.8,73.0,14.4,0.9,20.0,157.185,10.0,2.728
1941-05-17,19.2,62.0,1.5,0.0,19.7,157.345,10.0,2.889
1941-05-18,20.6,51.0,10.9,0.0,21.0,157.532,10.0,5.516
1941-05-19,21.3,51.0,10.3,0.0,22.0,157.742,10.0,5.569
1941-05-20,20.3,50.0,12.4,0.0,20.5,157.917,10.0,5.854
1941-05-21,21.3,41.0,6.3,0.0,21.3,158.109,10.0,7.161
1941-05-22,21.9,32.0,12.1,0.0,22.1,158.319,10.0,11.418
1941-05-23,21.0,42.0,22.9,4.2,21.6,158.516,7.461,7.564
1941-05-24,17.6,71.0,14.9,5.4,18.0,154.132,4.068,1.13
1941-05-25,16.9,58.0,9.4,0.3,17.1,154.251,7.519,2.786
1941-05-26,17.8,67.0,13.7,0.3,18.0,154.386,9.536,2.944
1941-05-27,17.7,58.0,7.2,0.0,17.9,154.519,10.0,3.602
1941-05-28,18.4,59.0,8.8,0.0,18.5,154.663,10.0,3.699
1941-05-29,18.1,69.0,22.3,2.4,19.3,154.822,10.0,3.557
1941-05-30,17.7,51.0,12.1,0.7,17.8,154.952,10.0,5.143
1941-05-31,15.8,52.0,11.0,0.5,16.7,155.062,10.0,4.541
1941-06-01,17.5,69.0,7.4,0.6,17.6,155.188,10.0,2.46
1941-06-02,18.0,57.0,13.5,0.0,18.1,155.322,10.0,4.365
1941-06-03,16.7,88.0,18.8,10.4,18.0,150.149,3.757,0.618
1941-06-04,16.3,50.0,14.0,0.0,16.3,150.263,7.097,3.784
1941-06-05,17.9,45.0,11.6,0.0,18.0,150.409,9.118,5.747
1941-06-06,17.5,74.0,17.1,0.4,17.6,150.547,10.0,2.597
1941-06-07,18.1,63.0,14.6,0.0,18.4,150.7,10.0,3.654
1941-06-08,16.3,42.0,6.6,0.0,16.3,150.813,10.0,5.884
1941-06-09,11.5,88.0,18.6,13.0,13.3,142.97,3.039,0.418
1941-06-10,12.9,51.0,8.9,0.0,13.1,143.043,6.079,2.482
1941-06-11,15.2,47.0,15.2,0.0,15.4,143.155,8.098,4.738
1941-06-12,16.9,47.0,6.6,0.0,16.9,143.296,9.409,4.758
1941-06-13,18.1,46.0,14.5,0.0,18.1,143.464,10.0,6.553
1941-06-14,17.7,65.0,16.1,0.1,17.8,143.624,10.0,3.484
1941-06-15,17.9,77.0,34.2,19.2,18.1,129.611,2.054,0.743
1941-06-16,11.5,70.0,27.0,7.5,12.5,127.272,1.512,0.475
1941-06-17,14.2,65.0,14.4,1.7,14.9,127.402,3.506,1.057
1941-06-18,14.0,54.0,12.6,2.1,14.2,127.517,9.571,3.965
1941-06-19,15.2,66.0,14.8,0.3,15.5,127.66,10.0,3.001
1941-06-20,16.7,59.0,11.5,0.1,17.2,127.846,10.0,3.721
1941-06-21,17.1,54.0,8.9,0.0,17.4,128.037,10.0,4.217
1941-06-22,19.1,35.0,14.1,0.0,19.1,128.278,10.0,9.814
1941-06-23,18.9,43.0,11.5,0.0,19.1,128.518,10.0,6.96
1941-06-24,17.1,86.0,18.7,10.9,19.1,122.956,3.23,0.576
1941-06-25,14.6,56.0,17.3,1.6,15.2,123.1,6.179,2.737
1941-06-26,16.2,59.0,17.2,0.1,16.5,123.278,8.001,3.354
1941-06-27,16.0,80.0,21.2,2.2,16.5,123.455,9.204,2.036
1941-06-28,17.4,80.0,19.4,9.9,18.4,114.993,2.861,0.646
1941-06-29,17.0,80.0,18.4,2.9,17.9,115.233,2.39,0.521
1941-06-30,16.3,85.0,14.5,3.9,17.1,113.73,1.941,0.318
1941-07-01,15.7,76.0,12.3,7.4,17.1,111.633,1.429,0.299
1941-07-02,15.7,67.0,19.6,1.4,16.1,111.824,3.307,1.107
1941-07-03,16.3,72.0,20.4,2.0,16.8,112.036,9.129,2.638
1941-07-04,15.7,73.0,11.8,0.0,15.7,112.214,10.0,2.235
1941-07-05,16.3,53.0,17.4,0.0,16.3,112.409,10.0,5.183
1941-07-06,16.2,82.0,20.5,11.3,16.8,106.414,2.908,0.604
1941-07-07,14.6,58.0,7.9,0.2,14.9,106.58,5.616,1.866
1941-07-08,12.1,66.0,17.5,9.9,12.8,101.676,3.163,0.924
1941-07-09,13.6,65.0,21.4,2.5,14.1,101.827,2.635,0.921
1941-07-10,13.5,66.0,13.6,11.8,13.5,92.753,1.406,0.397
1941-07-11,13.5,86.0,12.1,9.2,14.7,88.823,1.025,0.141
1941-07-12,15.1,65.0,8.9,0.5,15.2,89.028,2.462,0.676
1941-07-13,15.5,77.0,9.8,0.7,15.8,89.255,3.784,0.707
1941-07-14,15.0,79.0,10.5,1.8,15.3,89.464,4.881,0.848
1941-07-15,17.2,60.0,11.0,0.2,17.2,89.744,5.766,2.098
1941-07-16,16.1,63.0,16.0,0.2,16.1,89.98,6.472,2.297
1941-07-17,17.1,62.0,16.5,0.1,17.2,90.259,7.041,2.704
1941-07-18,17.0,82.0,17.1,2.7,17.5,89.432,7.078,1.378
1941-07-19,16.2,63.0,23.6,0.2,16.2,89.673,8.976,3.802
1941-07-20,17.1,74.0,16.3,0.9,17.1,89.948,9.629,2.423
1941-07-21,14.2,83.0,7.6,21.1,15.7,73.083,1.432,0.2
1941-07-22,14.5,66.0,16.8,14.0,14.7,64.392,0.855,0.271
1941-07-23,14.4,61.0,10.3,0.1,14.5,64.614,2.068,0.659
1941-07-24,16.1,57.0,13.9,0.9,16.1,64.903,3.2,1.342
1941-07-25,16.7,49.0,11.4,0.0,16.7,65.218,4.153,2.202
1941-07-26,16.5,82.0,26.9,7.5,17.3,63.149,3.186,0.775
1941-07-27,12.7,76.0,33.1,20.0,14.6,48.481,0.97,0.3
1941-07-28,13.1,79.0,16.1,8.1,13.8,45.682,0.75,0.143
1941-07-29,9.3,68.0,25.2,14.8,12.5,36.141,0.506,0.154
1941-07-30,12.8,38.0,4.3,0.0,12.8,36.333,1.277,0.746
1941-07-31,14.1,68.0,22.9,0.4,14.5,36.599,2.061,0.686
1941-08-01,13.1,94.0,26.1,22.6,14.5,18.973,0.935,0.134
1941-08-02,12.2,54.0,20.7,0.7,12.5,19.171,2.109,1.013
1941-08-03,14.5,74.0,19.6,3.3,14.8,19.48,4.052,1.02
1941-08-04,14.3,87.0,14.9,4.1,15.4,16.808,2.326,0.335
1941-08-05,14.3,76.0,9.5,2.5,14.4,17.1,1.862,0.347
1941-08-06,16.0,50.0,21.1,0.3,16.5,17.512,3.481,2.19
1941-08-07,11.2,70.0,29.4,15.8,12.5,4.206,1.128,0.373
1941-08-08,13.8,60.0,19.6,0.4,13.9,4.491,2.367,0.95
1941-08-09,15.0,54.0,9.2,1.5,15.0,4.836,3.264,1.31
1941-08-10,15.9,54.0,9.8,0.0,15.9,5.237,3.885,1.627
1941-08-11,16.0,56.0,10.7,0.0,16.0,5.643,4.323,1.729
1941-08-12,17.6,58.0,10.5,0.0,17.6,6.158,4.648,1.821
1941-08-13,19.9,45.0,17.1,0.0,19.9,6.859,4.902,3.79
1941-08-14,21.0,34.0,17.0,0.0,21.0,7.661,5.109,5.975
1941-08-15,22.1,36.0,22.0,0.0,22.1,8.572,5.285,6.728
1941-08-16,18.6,57.0,19.9,4.1,19.0,9.188,3.266,1.714
1941-08-17,16.1,56.0,18.0,3.6,16.4,6.997,2.074,0.997
1941-08-18,16.8,60.0,20.1,0.9,16.8,7.452,3.615,1.616
1941-08-19,16.3,85.0,16.5,4.2,16.3,7.853,3.179,0.543
1941-08-20,16.3,56.0,20.6,7.0,16.4,6.363,1.536,0.793
1941-08-21,12.7,57.0,15.4,1.4,12.7,6.584,2.964,1.149
1941-08-22,14.2,53.0,4.9,0.0,14.5,6.898,3.863,1.409
1941-08-23,15.3,48.0,6.3,0.0,15.5,7.269,4.432,2.057
1941-08-24,18.3,39.0,8.2,0.0,18.3,7.833,4.819,3.526
1941-08-25,21.5,31.0,16.1,0.0,21.5,8.681,5.107,6.597
1941-08-26,19.3,50.0,12.1,0.0,20.6,9.437,5.322,3.016
1941-08-27,17.3,58.0,13.6,0.0,18.0,9.971,5.482,2.281
1941-08-28,18.9,62.0,18.2,0.0,19.1,10.591,5.615,2.391
1941-08-29,19.6,53.0,10.2,0.0,19.6,11.25,5.729,2.825
1941-08-30,17.9,58.0,21.1,0.4,20.6,11.996,5.831,2.948
1941-08-31,16.0,71.0,30.1,15.7,16.1,1.397,1.105,0.422
1941-09-01,15.1,74.0,15.1,0.8,15.1,1.754,2.317,0.54
1941-09-02,17.3,62.0,14.1,0.6,17.4,2.265,3.197,1.18
1941-09-03,18.0,56.0,24.7,1.3,18.3,2.843,3.809,2.265
1941-09-04,17.5,53.0,26.3,0.8,18.2,3.411,4.243,2.852
1941-09-05,16.1,60.0,30.2,0.7,16.5,3.854,4.557,2.512
1941-09-06,16.2,61.0,29.7,1.0,16.3,4.163,4.789,2.527
1941-09-07,17.0,67.0,26.4,1.0,17.0,4.638,4.976,2.03
1941-09-08,14.7,63.0,21.2,0.1,15.1,4.99,5.122,1.964
1941-09-09,16.5,55.0,13.7,0.7,16.9,5.456,5.246,2.363
1941-09-10,17.6,49.0,8.8,0.0,18.0,6.002,5.356,2.745
1941-09-11,19.9,36.0,17.7,0.0,19.9,6.703,5.459,5.83
1941-09-12,21.7,34.0,13.1,0.2,21.7,7.577,5.559,6.069
1941-09-13,25.3,26.0,13.0,0.2,25.3,8.889,5.673,9.195
1941-09-14,16.6,79.0,0.8,2.5,17.8,9.41,4.315,0.632
1941-09-15,18.5,50.0,5.4,0.4,18.8,10.007,5.376,2.534
1941-09-16,19.6,55.0,20.5,1.3,19.6,10.668,5.75,3.368
1941-09-17,17.2,49.0,22.2,0.3,17.5,11.163,5.933,4.099
1941-09-18,17.1,63.0,21.0,0.2,17.8,11.658,6.045,2.497
1941-09-19,16.1,88.0,27.1,6.6,17.5,10.634,2.401,0.472
1941-09-20,17.7,71.0,22.3,2.4,18.1,11.173,1.91,0.639
1941-09-21,17.2,65.0,27.5,2.7,17.5,11.646,1.553,0.712
1941-09-22,16.9,70.0,19.5,5.9,17.7,11.335,1.095,0.348
1941-09-23,16.8,78.0,18.4,3.4,17.1,11.8,0.94,0.221
1941-09-24,16.0,64.0,14.4,3.1,16.9,10.834,0.824,0.279
1941-09-25,16.3,48.0,19.5,0.2,16.4,11.254,1.884,1.245
1941-09-26,17.1,66.0,24.3,1.7,17.4,11.74,2.775,1.128
1941-09-27,16.9,55.0,19.6,0.0,16.9,12.191,3.464,1.825
1941-09-28,17.3,68.0,17.1,1.1,17.3,12.668,3.989,1.281
1941-09-29,18.8,49.0,12.6,0.2,18.8,13.255,4.398,2.573
1941-09-30,18.8,38.0,18.9,0.0,18.8,13.84,4.721,4.673
1941-10-01,20.8,32.0,11.7,0.0,20.8,14.594,4.988,5.486
1941-10-02,25.7,27.0,17.1,0.0,25.7,15.915,5.234,9.154
1941-10-03,17.8,65.0,25.8,0.5,18.7,16.484,5.414,2.394
1941-10-04,19.1,61.0,23.3,3.2,19.4,17.106,4.044,2.031
1941-10-05,14.5,74.0,31.8,13.3,16.2,5.605,1.101,0.375
1941-10-06,14.3,51.0,19.7,0.0,14.7,5.932,2.333,1.302
1941-10-07,16.6,47.0,11.3,0.1,16.6,6.376,3.242,1.837
1941-10-08,17.2,44.0,8.4,0.0,17.5,6.882,3.881,2.32
1941-10-09,20.3,41.0,12.2,0.0,21.0,7.683,4.348,3.493
1941-10-10,24.4,26.0,11.5,0.0,24.4,8.87,4.713,7.171
1941-10-11,24.1,31.0,7.9,1.0,24.6,10.077,5.001,5.823
1941-10-12,20.8,48.0,15.6,0.0,22.0,10.967,5.222,3.621
1941-10-13,24.5,35.0,12.6,0.0,25.0,12.214,5.422,6.215
1941-10-14,28.6,24.0,8.7,0.0,28.8,14.067,5.623,9.874
1941-10-15,29.1,29.0,18.6,0.0,29.1,15.958,5.808,10.999
1941-10-16,18.8,54.0,22.8,0.0,19.0,16.551,5.915,3.682
1941-10-17,18.6,51.0,18.8,0.0,18.7,17.118,6.008,3.751
1941-10-18,18.2,55.0,22.3,1.5,18.3,17.653,6.089,3.545
1941-10-19,15.5,70.0,15.8,1.0,17.0,18.096,6.158,1.675
1941-10-20,15.4,58.0,17.8,3.5,16.1,17.564,3.857,1.668
1941-10-21,21.3,37.0,5.2,0.0,21.3,18.35,5.306,4.287
1941-10-22,25.5,22.0,10.2,0.0,25.5,19.617,5.901,10.348
1941-10-23,29.4,16.0,14.0,0.0,29.4,21.51,6.255,16.811
1941-10-24,26.9,26.0,21.4,0.0,28.5,23.219,6.491,13.493
1941-10-25,26.2,29.0,13.1,0.0,26.2,24.549,6.654,10.027
1941-10-26,23.5,28.0,19.9,0.0,23.6,25.54,6.769,11.298
1941-10-27,18.8,47.0,22.9,0.5,18.8,26.087,6.844,5.427
1941-10-28,22.0,32.0,12.6,0.0,22.0,26.904,6.921,8.061
1941-10-29,21.4,39.0,13.7,0.0,21.5,27.669,6.988,6.426
1941-10-30,21.8,38.0,11.0,0.0,21.9,28.468,7.051,6.386
1941-10-31,25.5,34.0,17.4,0.0,26.4,29.787,7.138,9.767
1941-11-01,22.2,45.0,19.4,0.0,22.7,30.655,7.198,6.316
1941-11-02,25.2,33.0,19.8,0.0,25.7,31.863,7.274,10.785
1941-11-03,25.0,39.0,15.5,0.0,25.0,32.975,7.343,7.95
1941-11-04,25.5,41.0,15.8,0.0,26.3,34.246,7.419,7.677
1941-11-05,26.0,42.0,18.2,0.0,28.1,35.771,7.508,8.074
1941-11-06,26.1,41.0,19.3,0.0,26.3,37.022,7.582,8.687
1941-11-07,25.9,40.0,20.4,0.0,26.4,38.276,7.654,9.251
1941-11-08,23.2,45.0,12.7,0.0,24.1,39.245,7.711,5.978
1941-11-09,20.5,67.0,18.8,1.0,22.0,40.0,7.756,2.963
1941-11-10,20.6,38.0,18.4,0.0,22.8,40.827,7.805,8.061
1941-11-11,27.4,15.0,18.7,0.0,27.6,42.218,7.883,22.811
1941-11-12,32.5,16.0,16.9,0.0,32.5,44.478,8.008,25.496
1941-11-13,31.9,26.0,16.2,0.1,35.0,47.316,8.164,17.742
1941-11-14,21.2,64.0,17.7,1.9,23.0,48.123,8.21,3.469
1941-11-15,17.8,42.0,26.0,0.5,18.6,48.588,8.238,8.049
1941-11-16,19.2,45.0,29.9,0.5,19.9,49.138,8.27,8.368
1941-11-17,18.7,49.0,24.2,1.0,18.7,49.606,8.297,6.293
1941-11-18,19.3,58.0,27.1,1.3,20.2,49.955,8.318,5.051
1941-11-19,20.0,51.0,19.0,1.5,21.0,50.58,8.353,5.47
1941-11-20,27.7,22.0,15.4,0.0,27.7,51.902,8.426,17.893
1941-11-21,26.9,31.0,19.4,0.0,27.6,53.198,8.498,14.138
1941-11-22,24.2,48.0,22.9,0.0,24.9,54.161,8.551,7.839
1941-11-23,24.1,48.0,17.4,0.1,24.3,55.056,8.601,6.909
1941-11-24,27.3,37.0,19.6,0.0,28.1,56.393,8.675,11.945
1941-11-25,34.3,23.0,15.6,0.0,35.3,59.094,8.822,22.713
1941-11-26,26.5,34.0,18.6,0.0,28.8,60.492,8.899,12.917
1941-11-27,24.2,30.0,25.1,0.0,25.6,61.48,8.953,16.07
1941-11-28,25.6,46.0,21.0,0.0,26.2,62.527,9.011,8.87
1941-11-29,26.8,41.0,19.9,0.0,27.2,63.683,9.074,10.772
1941-11-30,29.2,26.0,11.5,0.0,29.3,65.107,9.152,16.239
1941-12-01,33.1,22.0,8.0,0.0,33.1,67.163,9.264,19.833
1941-12-02,34.3,16.0,15.7,0.0,34.8,69.549,9.394,30.841
1941-12-03,35.6,11.0,11.2,0.0,35.6,72.079,9.532,34.965
1941-12-04,37.6,9.0,5.4,0.0,37.6,75.078,9.695,35.586
1941-12-05,30.2,29.0,27.5,0.0,33.6,77.08,9.804,23.571
1941-12-06,22.0,34.0,22.9,0.0,23.3,77.756,9.841,13.551
1941-12-07,28.8,23.0,9.5,0.0,29.2,79.024,9.911,18.342
1941-12-08,38.1,8.0,5.7,0.0,38.1,81.999,10.0,38.899
1941-12-09,36.8,14.0,20.6,0.0,40.9,85.766,10.0,42.892
1941-12-10,31.2,30.0,15.5,0.0,32.2,87.367,10.0,18.139
1941-12-11,21.5,40.0,27.0,0.5,22.2,87.914,10.0,12.113
1941-12-12,28.0,16.0,12.2,0.0,28.1,88.954,10.0,24.427
1941-12-13,34.6,9.0,20.2,0.0,34.6,90.92,10.0,46.874
1941-12-14,27.8,29.0,6.7,0.0,29.3,92.066,10.0,13.622
1941-12-15,28.6,27.0,12.6,0.0,30.9,93.399,10.0,17.216
1941-12-16,38.4,9.0,20.6,0.0,38.4,96.105,10.0,53.799
1941-12-17,32.1,20.0,20.2,0.0,33.1,97.699,10.0,29.473
1941-12-18,23.6,45.0,20.5,0.2,24.1,98.318,10.0,9.4
1941-12-19,27.7,29.0,19.4,0.0,27.7,99.227,10.0,18.275
1941-12-20,32.0,17.0,16.6,0.0,32.0,100.617,10.0,29.944
1941-12-21,32.1,21.0,18.8,0.0,33.3,102.174,10.0,27.555
1941-12-22,28.6,35.0,19.3,0.0,28.9,103.164,10.0,15.281
1941-12-23,21.8,55.0,23.8,0.4,24.0,103.744,10.0,6.767
1941-12-24,25.3,36.0,18.5,0.0,25.5,104.426,10.0,12.96
